station,date,element,value,city
USW00094290,20161028,PRCP,3,SEATTLE
USW00094290,20161028,SNOW,0,SEATTLE
USW00094290,20161028,SNWD,0,SEATTLE
USW00094290,20161029,TMAX,150,SEATTLE
USW00094290,20161029,TMIN,89,SEATTLE
USW00094290,20161029,PRCP,48,SEATTLE
USW00094290,20161029,SNOW,0,SEATTLE
USW00094290,20161029,SNWD,0,SEATTLE
USW00094290,20161029,WT01,1,SEATTLE
USW00094290,20161030,TMAX,111,SEATTLE
USW00094290,20161030,TMIN,72,SEATTLE
USW00094290,20161030,PRCP,46,SEATTLE
USW00094290,20161030,SNOW,0,SEATTLE
USW00094290,20161030,SNWD,0,SEATTLE
USW00094290,20161031,TMAX,150,SEATTLE
USW00094290,20161031,TMIN,94,SEATTLE
USW00094290,20161031,PRCP,206,SEATTLE
USW00094290,20161031,SNOW,0,SEATTLE
USW00094290,20161031,SNWD,0,SEATTLE
USW00094290,20161031,WT01,1,SEATTLE
USW00094290,20161101,TMAX,133,SEATTLE
USW00094290,20161101,TMIN,94,SEATTLE
USW00094290,20161101,PRCP,91,SEATTLE
USW00094290,20161101,SNOW,0,SEATTLE
USW00094290,20161101,SNWD,0,SEATTLE
USW00094290,20161101,WT01,1,SEATTLE
USW00094290,20161102,TMAX,139,SEATTLE
USW00094290,20161102,TMIN,106,SEATTLE
USW00094290,20161102,PRCP,135,SEATTLE
USW00094290,20161102,SNOW,0,SEATTLE
USW00094290,20161102,SNWD,0,SEATTLE
USW00094290,20161102,WT01,1,SEATTLE
USW00094290,20161103,TMAX,194,SEATTLE
USW00094290,20161103,TMIN,72,SEATTLE
USW00094290,20161103,PRCP,5,SEATTLE
USW00094290,20161103,SNOW,0,SEATTLE
USW00094290,20161103,SNWD,0,SEATTLE
USW00094290,20161104,TMAX,183,SEATTLE
USW00094290,20161104,TMIN,56,SEATTLE
USW00094290,20161104,PRCP,0,SEATTLE
USW00094290,20161104,SNOW,0,SEATTLE
USW00094290,20161104,SNWD,0,SEATTLE
USW00094290,20161104,WT01,1,SEATTLE
USW00094290,20161104,WT02,1,SEATTLE
USW00094290,20161105,TMAX,144,SEATTLE
USW00094290,20161105,TMIN,111,SEATTLE
USW00094290,20161105,PRCP,239,SEATTLE
USW00094290,20161105,SNOW,0,SEATTLE
USW00094290,20161105,SNWD,0,SEATTLE
USW00094290,20161105,WT01,1,SEATTLE
USW00094290,20161106,TMAX,167,SEATTLE
USW00094290,20161106,TMIN,94,SEATTLE
USW00094290,20161106,PRCP,69,SEATTLE
USW00094290,20161106,SNOW,0,SEATTLE
USW00094290,20161106,SNWD,0,SEATTLE
USW00094290,20161107,TMAX,178,SEATTLE
USW00094290,20161107,TMIN,100,SEATTLE
USW00094290,20161107,PRCP,8,SEATTLE
USW00094290,20161107,SNOW,0,SEATTLE
USW00094290,20161107,SNWD,0,SEATTLE
USW00094290,20161108,TMAX,217,SEATTLE
USW00094290,20161108,TMIN,72,SEATTLE
USW00094290,20161108,PRCP,0,SEATTLE
USW00094290,20161108,SNOW,0,SEATTLE
USW00094290,20161108,SNWD,0,SEATTLE
USW00094290,20161109,TMAX,183,SEATTLE
USW00094290,20161109,TMIN,106,SEATTLE
USW00094290,20161109,PRCP,28,SEATTLE
USW00094290,20161109,SNOW,0,SEATTLE
USW00094290,20161109,SNWD,0,SEATTLE
USW00094290,20161110,TMAX,178,SEATTLE
USW00094290,20161110,TMIN,61,SEATTLE
USW00094290,20161110,PRCP,0,SEATTLE
USW00094290,20161110,SNOW,0,SEATTLE
USW00094290,20161110,SNWD,0,SEATTLE
USW00094290,20161110,WT01,1,SEATTLE
USW00094290,20161111,TMAX,178,SEATTLE
USW00094290,20161111,TMIN,94,SEATTLE
USW00094290,20161111,PRCP,0,SEATTLE
USW00094290,20161111,SNOW,0,SEATTLE
USW00094290,20161111,SNWD,0,SEATTLE
USW00094290,20161112,TMAX,150,SEATTLE
USW00094290,20161112,TMIN,106,SEATTLE
USW00094290,20161112,PRCP,28,SEATTLE
USW00094290,20161112,SNOW,0,SEATTLE
USW00094290,20161112,SNWD,0,SEATTLE
USW00094290,20161113,TMAX,128,SEATTLE
USW00094290,20161113,TMIN,78,SEATTLE
USW00094290,20161113,PRCP,46,SEATTLE
USW00094290,20161113,SNOW,0,SEATTLE
USW00094290,20161113,SNWD,0,SEATTLE
USW00094290,20161114,TMAX,133,SEATTLE
USW00094290,20161114,TMIN,94,SEATTLE
USW00094290,20161114,PRCP,51,SEATTLE
USW00094290,20161114,SNOW,0,SEATTLE
USW00094290,20161114,SNWD,0,SEATTLE
USW00094290,20161114,WT01,1,SEATTLE
USW00094290,20161115,TMAX,128,SEATTLE
USW00094290,20161115,TMIN,67,SEATTLE
USW00094290,20161115,PRCP,312,SEATTLE
USW00094290,20161115,SNOW,0,SEATTLE
USW00094290,20161115,SNWD,0,SEATTLE
USW00094290,20161116,TMAX,106,SEATTLE
USW00094290,20161116,TMIN,67,SEATTLE
USW00094290,20161116,PRCP,0,SEATTLE
USW00094290,20161116,SNOW,0,SEATTLE
USW00094290,20161116,SNWD,0,SEATTLE
USW00094290,20161117,TMAX,122,SEATTLE
USW00094290,20161117,TMIN,56,SEATTLE
USW00094290,20161117,PRCP,0,SEATTLE
USW00094290,20161117,SNOW,0,SEATTLE
USW00094290,20161117,SNWD,0,SEATTLE
USW00094290,20161118,TMAX,128,SEATTLE
USW00094290,20161118,TMIN,44,SEATTLE
USW00094290,20161118,PRCP,0,SEATTLE
USW00094290,20161118,SNOW,0,SEATTLE
USW00094290,20161118,SNWD,0,SEATTLE
USW00094290,20161119,TMAX,128,SEATTLE
USW00094290,20161119,TMIN,78,SEATTLE
USW00094290,20161119,PRCP,33,SEATTLE
USW00094290,20161119,SNOW,0,SEATTLE
USW00094290,20161119,SNWD,0,SEATTLE
USW00094290,20161120,TMAX,122,SEATTLE
USW00094290,20161120,TMIN,94,SEATTLE
USW00094290,20161120,PRCP,41,SEATTLE
USW00094290,20161120,SNOW,0,SEATTLE
USW00094290,20161120,SNWD,0,SEATTLE
USW00094290,20161120,WT01,1,SEATTLE
USW00094290,20161121,TMAX,133,SEATTLE
USW00094290,20161121,TMIN,83,SEATTLE
USW00094290,20161121,PRCP,8,SEATTLE
USW00094290,20161121,SNOW,0,SEATTLE
USW00094290,20161121,SNWD,0,SEATTLE
USW00094290,20161122,TMAX,117,SEATTLE
USW00094290,20161122,TMIN,56,SEATTLE
USW00094290,20161122,PRCP,168,SEATTLE
USW00094290,20161122,SNOW,0,SEATTLE
USW00094290,20161122,SNWD,0,SEATTLE
USW00094290,20161122,WT01,1,SEATTLE
USW00094290,20161123,TMAX,100,SEATTLE
USW00094290,20161123,TMIN,72,SEATTLE
USW00094290,20161123,PRCP,46,SEATTLE
USW00094290,20161123,SNOW,0,SEATTLE
USW00094290,20161123,SNWD,0,SEATTLE
USW00094290,20161124,TMAX,111,SEATTLE
USW00094290,20161124,TMIN,78,SEATTLE
USW00094290,20161124,PRCP,338,SEATTLE
USW00094290,20161124,SNOW,0,SEATTLE
USW00094290,20161124,SNWD,0,SEATTLE
USW00094290,20161124,WT01,1,SEATTLE
USW00094290,20161125,TMAX,111,SEATTLE
USW00094290,20161125,TMIN,50,SEATTLE
USW00094290,20161125,PRCP,18,SEATTLE
USW00094290,20161125,SNOW,0,SEATTLE
USW00094290,20161125,SNWD,0,SEATTLE
USW00094290,20161126,TMAX,117,SEATTLE
USW00094290,20161126,TMIN,67,SEATTLE
USW00094290,20161126,PRCP,160,SEATTLE
USW00094290,20161126,SNOW,0,SEATTLE
USW00094290,20161126,SNWD,0,SEATTLE
USW00094290,20161127,TMAX,83,SEATTLE
USW00094290,20161127,TMIN,61,SEATTLE
USW00094290,20161127,PRCP,74,SEATTLE
USW00094290,20161127,SNOW,0,SEATTLE
USW00094290,20161127,SNWD,0,SEATTLE
USW00094290,20161128,TMAX,106,SEATTLE
USW00094290,20161128,TMIN,56,SEATTLE
USW00094290,20161128,PRCP,0,SEATTLE
USW00094290,20161128,SNOW,0,SEATTLE
USW00094290,20161128,SNWD,0,SEATTLE
USW00094290,20161129,TMAX,117,SEATTLE
USW00094290,20161129,TMIN,56,SEATTLE
USW00094290,20161129,PRCP,10,SEATTLE
USW00094290,20161129,SNOW,0,SEATTLE
USW00094290,20161129,SNWD,0,SEATTLE
USW00094290,20161130,TMAX,106,SEATTLE
USW00094290,20161130,TMIN,61,SEATTLE
USW00094290,20161130,PRCP,53,SEATTLE
USW00094290,20161130,SNOW,0,SEATTLE
USW00094290,20161130,SNWD,0,SEATTLE
USW00094290,20161130,WT03,1,SEATTLE
USW00094290,20161201,TMAX,83,SEATTLE
USW00094290,20161201,TMIN,44,SEATTLE
USW00094290,20161201,PRCP,3,SEATTLE
USW00094290,20161201,SNOW,0,SEATTLE
USW00094290,20161201,SNWD,0,SEATTLE
USW00094290,20161202,TMAX,100,SEATTLE
USW00094290,20161202,TMIN,72,SEATTLE
USW00094290,20161202,PRCP,48,SEATTLE
USW00094290,20161202,SNOW,0,SEATTLE
USW00094290,20161202,SNWD,0,SEATTLE
USW00094290,20161203,TMAX,94,SEATTLE
USW00094290,20161203,TMIN,67,SEATTLE
USW00094290,20161203,PRCP,20,SEATTLE
USW00094290,20161203,SNOW,0,SEATTLE
USW00094290,20161203,SNWD,0,SEATTLE
USW00094290,20161204,TMAX,83,SEATTLE
USW00094290,20161204,TMIN,22,SEATTLE
USW00094290,20161204,PRCP,58,SEATTLE
USW00094290,20161204,SNOW,0,SEATTLE
USW00094290,20161204,SNWD,0,SEATTLE
USW00094290,20161205,TMAX,39,SEATTLE
USW00094290,20161205,TMIN,17,SEATTLE
USW00094290,20161205,PRCP,56,SEATTLE
USW00094290,20161205,SNOW,0,SEATTLE
USW00094290,20161205,SNWD,0,SEATTLE
USW00094290,20161205,WT01,1,SEATTLE
USW00094290,20161206,TMAX,50,SEATTLE
USW00094290,20161206,TMIN,0,SEATTLE
USW00094290,20161206,PRCP,0,SEATTLE
USW00094290,20161206,SNOW,0,SEATTLE
USW00094290,20161206,SNWD,0,SEATTLE
USW00094290,20161207,TMAX,33,SEATTLE
USW00094290,20161207,TMIN,-32,SEATTLE
USW00094290,20161207,PRCP,0,SEATTLE
USW00094290,20161207,SNOW,0,SEATTLE
USW00094290,20161207,SNWD,0,SEATTLE
USW00094290,20161208,TMAX,39,SEATTLE
USW00094290,20161208,TMIN,-27,SEATTLE
USW00094290,20161208,PRCP,13,SEATTLE
USW00094290,20161208,SNOW,20,SEATTLE
USW00094290,20161208,SNWD,30,SEATTLE
USW00094290,20161208,WT01,1,SEATTLE
USW00094290,20161209,TMAX,39,SEATTLE
USW00094290,20161209,TMIN,-5,SEATTLE
USW00094290,20161209,PRCP,127,SEATTLE
USW00094290,20161209,SNOW,15,SEATTLE
USW00094290,20161209,SNWD,0,SEATTLE
USW00094290,20161210,TMAX,61,SEATTLE
USW00094290,20161210,TMIN,33,SEATTLE
USW00094290,20161210,PRCP,41,SEATTLE
USW00094290,20161210,SNOW,0,SEATTLE
USW00094290,20161210,SNWD,0,SEATTLE
USW00094290,20161211,TMAX,61,SEATTLE
USW00094290,20161211,TMIN,44,SEATTLE
USW00094290,20161211,PRCP,10,SEATTLE
USW00094290,20161211,SNOW,0,SEATTLE
USW00094290,20161211,SNWD,0,SEATTLE
USW00094290,20161212,TMAX,56,SEATTLE
USW00094290,20161212,TMIN,28,SEATTLE
USW00094290,20161212,PRCP,5,SEATTLE
USW00094290,20161212,SNOW,0,SEATTLE
USW00094290,20161212,SNWD,0,SEATTLE
USW00094290,20161212,WT01,1,SEATTLE
USW00094290,20161213,TMAX,50,SEATTLE
USW00094290,20161213,TMIN,6,SEATTLE
USW00094290,20161213,PRCP,0,SEATTLE
USW00094290,20161213,SNOW,0,SEATTLE
USW00094290,20161213,SNWD,0,SEATTLE
USW00094290,20161214,TMAX,28,SEATTLE
USW00094290,20161214,TMIN,-5,SEATTLE
USW00094290,20161214,PRCP,0,SEATTLE
USW00094290,20161214,SNOW,0,SEATTLE
USW00094290,20161214,SNWD,0,SEATTLE
USW00094290,20161215,TMAX,33,SEATTLE
USW00094290,20161215,TMIN,11,SEATTLE
USW00094290,20161215,PRCP,0,SEATTLE
USW00094290,20161215,SNOW,0,SEATTLE
USW00094290,20161215,SNWD,0,SEATTLE
USW00094290,20161216,TMAX,17,SEATTLE
USW00094290,20161216,TMIN,-38,SEATTLE
USW00094290,20161216,PRCP,0,SEATTLE
USW00094290,20161216,SNOW,0,SEATTLE
USW00094290,20161216,SNWD,0,SEATTLE
USW00094290,20161217,TMAX,17,SEATTLE
USW00094290,20161217,TMIN,-43,SEATTLE
USW00094290,20161217,PRCP,0,SEATTLE
USW00094290,20161217,SNOW,0,SEATTLE
USW00094290,20161217,SNWD,0,SEATTLE
USW00094290,20161218,TMAX,44,SEATTLE
USW00094290,20161218,TMIN,-5,SEATTLE
USW00094290,20161218,PRCP,0,SEATTLE
USW00094290,20161218,SNOW,0,SEATTLE
USW00094290,20161218,SNWD,0,SEATTLE
USW00094290,20161219,TMAX,67,SEATTLE
USW00094290,20161219,TMIN,28,SEATTLE
USW00094290,20161219,PRCP,94,SEATTLE
USW00094290,20161219,SNOW,0,SEATTLE
USW00094290,20161219,SNWD,0,SEATTLE
USW00094290,20161220,TMAX,106,SEATTLE
USW00094290,20161220,TMIN,50,SEATTLE
USW00094290,20161220,PRCP,10,SEATTLE
USW00094290,20161220,SNOW,0,SEATTLE
USW00094290,20161220,SNWD,0,SEATTLE
USW00094290,20161221,TMAX,83,SEATTLE
USW00094290,20161221,TMIN,11,SEATTLE
USW00094290,20161221,PRCP,0,SEATTLE
USW00094290,20161221,SNOW,0,SEATTLE
USW00094290,20161221,SNWD,0,SEATTLE
USW00094290,20161222,TMAX,72,SEATTLE
USW00094290,20161222,TMIN,17,SEATTLE
USW00094290,20161222,PRCP,58,SEATTLE
USW00094290,20161222,SNOW,0,SEATTLE
USW00094290,20161222,SNWD,0,SEATTLE
USW00094290,20161223,TMAX,44,SEATTLE
USW00094290,20161223,TMIN,17,SEATTLE
USW00094290,20161223,PRCP,173,SEATTLE
USW00094290,20161223,SNOW,0,SEATTLE
USW00094290,20161223,SNWD,0,SEATTLE
USW00094290,20161223,WT01,1,SEATTLE
USW00094290,20161224,TMAX,39,SEATTLE
USW00094290,20161224,TMIN,11,SEATTLE
USW00094290,20161224,PRCP,3,SEATTLE
USW00094290,20161224,SNOW,0,SEATTLE
USW00094290,20161224,SNWD,0,SEATTLE
USW00094290,20161225,TMAX,33,SEATTLE
USW00094290,20161225,TMIN,11,SEATTLE
USW00094290,20161225,PRCP,0,SEATTLE
USW00094290,20161225,SNOW,0,SEATTLE
USW00094290,20161225,SNWD,0,SEATTLE
USW00094290,20161225,WT01,1,SEATTLE
USW00094290,20161225,WT02,1,SEATTLE
USW00094290,20161226,TMAX,56,SEATTLE
USW00094290,20161226,TMIN,6,SEATTLE
USW00094290,20161226,PRCP,71,SEATTLE
USW00094290,20161226,SNOW,0,SEATTLE
USW00094290,20161226,SNWD,0,SEATTLE
USW00094290,20161227,TMAX,78,SEATTLE
USW00094290,20161227,TMIN,33,SEATTLE
USW00094290,20161227,PRCP,5,SEATTLE
USW00094290,20161227,SNOW,0,SEATTLE
USW00094290,20161227,SNWD,0,SEATTLE
USW00094290,20161228,TMAX,89,SEATTLE
USW00094290,20161228,TMIN,39,SEATTLE
USW00094290,20161228,PRCP,0,SEATTLE
USW00094290,20161228,SNOW,0,SEATTLE
USW00094290,20161228,SNWD,0,SEATTLE
USW00094290,20161229,TMAX,72,SEATTLE
USW00094290,20161229,TMIN,50,SEATTLE
USW00094290,20161229,PRCP,71,SEATTLE
USW00094290,20161229,SNOW,0,SEATTLE
USW00094290,20161229,SNWD,0,SEATTLE
USW00094290,20161230,TMAX,72,SEATTLE
USW00094290,20161230,TMIN,0,SEATTLE
USW00094290,20161230,PRCP,25,SEATTLE
USW00094290,20161230,SNOW,0,SEATTLE
USW00094290,20161230,SNWD,0,SEATTLE
USW00094290,20161230,WT01,1,SEATTLE
USW00094290,20161231,TMAX,44,SEATTLE
USW00094290,20161231,TMIN,11,SEATTLE
USW00094290,20161231,PRCP,51,SEATTLE
USW00094290,20161231,SNOW,0,SEATTLE
USW00094290,20161231,SNWD,0,SEATTLE
USW00094290,20161231,WT01,1,SEATTLE
